CATEGORIE,DATE,QUART,PDQ,X,Y,LAT,LONG
Introduction,20151006,nuit,21,300369.45,5041615.981,45.5144492967,-73.556707225
Introduction,20151006,jour,22,299828.604,5042358.585,45.5211278994,-73.5636371158
Introduction,20151006,soir,22,299946.604,5042404.086,45.5215381669,-73.5621270905
Introduction,20151006,nuit,24,290800.719,5039258.261,45.4931071744,-73.6791110572
Introduction,20151006,nuit,26,294107.857,5040344.549,45.5029405506,-73.6368223398
Introduction,20151006,soir,27,292397.566,5045856.196,45.5525080052,-73.6588475865
Introduction,20151006,nuit,27,292834.672,5045511.493,45.549413904,-73.6532408224
Introduction,20151006,jour,27,291630.678,5045538.775,45.5496376708,-73.6686611308
Introduction,20151006,soir,31,295855.482,5045989.191,45.5537577375,-73.6145619137
Introduction,20151006,soir,35,297594.691,5044758.289,45.5427018218,-73.5922679318
Introduction,20151006,nuit,35,296035.013,5043081.574,45.527596255,-73.6122104181
Introduction,20151006,jour,35,296057.662,5044142.4,45.5371422407,-73.6119393984
Introduction,20151006,nuit,35,296880.852,5045423.163,45.5486768407,-73.6014197752
Introduction,20151006,jour,38,298872.761,5042316.412,45.5207409388,-73.5758720108
Introduction,20151006,soir,38,298676.246,5041846.916,45.5165145289,-73.5783816454
Introduction,20151006,soir,38,299163.504,5042402.083,45.5215142515,-73.5721513241
Introduction,20151006,nuit,38,299798.689,5044039.6,45.5362541041,-73.5640372091
Introduction,20151006,soir,42,299138.485,5049217.381,45.5828404535,-73.5725504476
Introduction,20151006,jour,42,299578.688,5049531.0,45.5856659332,-73.5669127479
Introduction,20151006,soir,44,298981.268,5048896.073,45.579947931,-73.5745613029
Introduction,20151007,nuit,7,290446.395,5041683.073,45.5149193619,-73.6837153188
Introduction,20151007,nuit,11,295308.02,5036426.63,45.4677027621,-73.6213887117
Introduction,20151007,jour,11,294020.833,5035966.328,45.4635420721,-73.6378398341
Introduction,20151007,soir,11,295772.649,5036764.005,45.4707447791,-73.6154529883
Introduction,20151007,nuit,15,298044.466,5037273.958,45.4753592458,-73.5864052185
Introduction,20151007,soir,21,299665.904,5042320.084,45.5207802731,-73.5657193776
Introduction,20151007,jour,22,300613.088,5044193.604,45.537645259,-73.5536108974
Introduction,20151007,soir,23,301376.741,5046607.767,45.5593729268,-73.5438496698
Introduction,20151007,soir,26,294770.467,5040231.594,45.5019339767,-73.6283409432
Introduction,20151007,soir,30,297100.86,5047197.066,45.5646414757,-73.5986300786
Introduction,20151007,nuit,30,296203.827,5047034.674,45.5631697216,-73.6101186733
Introduction,20151007,jour,31,296209.48,5046185.069,45.5555247698,-73.6100313347
Introduction,20151007,soir,35,297944.314,5044533.261,45.5406804675,-73.5877876717
Introduction,20151007,jour,35,297258.986,5043698.867,45.5331652057,-73.5965504959
Introduction,20151007,soir,35,297728.189,5044975.589,45.5446585321,-73.5905615581
Introduction,20151007,soir,35,297728.189,5044975.589,45.5446585321,-73.5905615581
Introduction,20151007,jour,38,297850.917,5042806.414,45.5251407303,-73.5889591258
Introduction,20151007,soir,38,298400.405,5043627.142,45.5325312144,-73.5819355496
Introduction,20151007,jour,38,297170.76,5042285.749,45.5204484732,-73.5976580801
Introduction,20151007,nuit,39,293447.976,5050292.113,45.592441594,-73.6454972487
Introduction,20151007,nuit,44,299159.033,5047916.988,45.5711392862,-73.5722721198
Introduction,20151007,jour,44,299078.221,5046839.67,45.5614445714,-73.573294875
Introduction,20151007,jour,44,299078.221,5046839.67,45.5614445714,-73.573294875
Introduction,20151007,jour,44,299078.221,5046839.67,45.5614445714,-73.573294875
Introduction,20151007,jour,44,299999.232,5045137.27,45.5461327465,-73.5614802044
Introduction,20151007,jour,45,301656.646,5059095.505,45.6717420355,-73.5403447701
Introduction,20151007,soir,49,304492.813,5055961.68,45.643550352,-73.5039407497
Introduction,20151008,soir,3,280464.219,5040158.0,45.500919387,-73.8114024541
Introduction,20151008,jour,7,289460.25,5040772.0,45.5067001979,-73.696308657
Introduction,20151008,jour,11,293647.801,5035290.811,45.457457597,-73.6425946856
Introduction,20151008,jour,13,295915.063,5030941.0,45.4183482654,-73.6135264782
Introduction,20151008,soir,15,297977.688,5036792.036,45.4710220373,-73.5872526354
Introduction,20151008,soir,16,299357.906,5036722.0,45.4704039396,-73.5695998442
Introduction,20151008,soir,16,299802.781,5036797.5,45.4710866495,-73.5639110355
Introduction,20151008,nuit,21,300557.129,5040684.404,45.5060677477,-73.5542970358
Introduction,20151008,nuit,22,300052.406,5042137.583,45.5191407956,-73.560770165
Introduction,20151008,soir,22,299962.297,5043016.592,45.5270498448,-73.5619322556
Introduction,20151008,soir,23,300822.087,5045301.614,45.547616761,-73.5509437955
Introduction,20151008,jour,23,302362.89,5045863.617,45.5526809587,-73.5312140522
Introduction,20151008,nuit,24,295608.423,5041459.895,45.5129982696,-73.6176412489
Introduction,20151008,nuit,26,295404.851,5039315.628,45.4937005631,-73.6202056533
Introduction,20151008,jour,26,295712.262,5039386.545,45.4943427757,-73.6162738236
Introduction,20151008,nuit,26,295369.144,5040155.012,45.5012532105,-73.6206786362
Introduction,20151008,jour,27,292827.483,5048686.36,45.5779821926,-73.6534106285
Introduction,20151008,nuit,31,296022.326,5045885.635,45.5528280291,-73.6124231122
Introduction,20151008,soir,35,296381.302,5044052.579,45.5363379846,-73.6077938827
Introduction,20151008,nuit,38,298937.994,5042811.705,45.5251983305,-73.575042917
Introduction,20151008,jour,38,298673.991,5044232.095,45.5379772644,-73.5784403336
Introduction,20151008,jour,38,298049.066,5042327.504,45.5208332593,-73.5864159139
Introduction,20151008,nuit,39,294498.927,5052451.374,45.6118875245,-73.6320729803
Introduction,20151008,nuit,39,294727.298,5052981.628,45.6166622203,-73.6291559304
Introduction,20151008,soir,39,294160.75,5049796.5,45.5879932059,-73.6363509557
Introduction,20151008,nuit,39,295886.231,5052967.066,45.6165470218,-73.6142954261
Introduction,20151008,soir,44,300235.686,5045447.612,45.5489269067,-73.5584549943
Introduction,20151008,jour,44,299582.375,5047643.001,45.5686771665,-73.5668453377
Introduction,20151008,soir,48,302181.019,5050121.338,45.590992635,-73.5335662332
Introduction,20151008,nuit,48,303407.611,5051225.1,45.600928134,-73.5178487382
Introduction,20151008,jour,49,304666.075,5058418.363,45.6656561086,-73.5017187335
Introduction,20151008,jour,49,303991.621,5056002.942,45.6439212333,-73.5103703616
Introduction,20151009,jour,13,294869.781,5031476.0,45.4231484282,-73.6268932264
Introduction,20151009,jour,15,297217.16,5035680.257,45.461009877,-73.5969620946
Introduction,20151009,jour,15,299192.516,5038121.849,45.4829991233,-73.5717310228
Introduction,20151009,jour,15,299154.627,5037963.704,45.4815757571,-73.5722138811
Introduction,20151009,soir,16,299532.938,5035483.0,45.4592561594,-73.5673480555
Introduction,20151009,jour,22,299895.698,5043516.076,45.5315439278,-73.562789856
Introduction,20151009,jour,23,301343.066,5045816.637,45.5522539004,-73.5442754332
Introduction,20151009,nuit,24,296085.998,5041884.835,45.5168281785,-73.6115364227
Introduction,20151009,jour,26,295581.987,5040487.15,45.5042447698,-73.6179613127
Introduction,20151009,jour,26,294927.262,5039809.047,45.4981339608,-73.6263260485
Introduction,20151009,jour,27,294223.731,5046420.08,45.5576121444,-73.6354707384
Introduction,20151009,nuit,30,298278.748,5047093.322,45.5637199851,-73.5835393408
Introduction,20151009,jour,35,296381.302,5044052.579,45.5363379846,-73.6077938827
Introduction,20151009,soir,35,297822.188,5045128.19,45.5460326378,-73.5893599847
Introduction,20151009,jour,39,292911.434,5049265.647,45.5831962162,-73.6523490175
Introduction,20151009,nuit,42,298493.094,5049037.0,45.5812117801,-73.5808185837
Introduction,20151009,nuit,42,298515.938,5049434.5,45.5847888089,-73.5805309678
Introduction,20151009,soir,42,297288.813,5051442.0,45.6028406759,-73.5962875799
Introduction,20151009,nuit,44,299416.775,5048333.079,45.5748854447,-73.5689745126
Introduction,20151009,soir,44,300142.986,5045235.61,45.5470186239,-73.5596401814
Introduction,20151009,jour,44,300525.211,5045977.431,45.5536962406,-73.5547516893
Introduction,20151009,nuit,44,299462.675,5048408.579,45.5755651707,-73.5683872272
Introduction,20151009,jour,44,299084.88,5046328.094,45.5568412942,-73.5732035968
Introduction,20151009,soir,46,301184.755,5051638.179,45.6046371248,-73.54634611
Introduction,20151009,jour,49,303997.134,5057107.84,45.6538633322,-73.51030146
Introduction,20151009,nuit,49,303997.134,5057107.84,45.6538633322,-73.51030146
Introduction,20151009,soir,49,304768.518,5055752.618,45.6416692355,-73.5004038535
Introduction,20151009,soir,49,304848.093,5056039.629,45.6442518195,-73.499383031
Introduction,20151010,soir,7,287338.67,5042541.341,45.5225714465,-73.7235221538
Introduction,20151010,soir,7,286780.469,5041373.5,45.5120486209,-73.7306246849
Introduction,20151010,nuit,8,288913.563,5036098.5,45.4646339333,-73.7031535596
Introduction,20151010,nuit,8,290128.406,5033652.0,45.4426457735,-73.6875454194
Introduction,20151010,soir,16,298796.094,5034558.0,45.450926605,-73.5767585178
Introduction,20151010,soir,21,300348.088,5041359.186,45.5121384141,-73.5569783083
Introduction,20151010,jour,21,300557.129,5040684.404,45.5060677477,-73.5542970358
Introduction,20151010,soir,22,300753.247,5042162.094,45.5193657755,-73.5517994645
Introduction,20151010,jour,22,300307.501,5042665.589,45.5238936933,-73.5575097394
Introduction,20151010,soir,23,302189.898,5046513.115,45.5585247392,-73.5334331667
Introduction,20151010,nuit,23,301376.741,5046607.767,45.5593729268,-73.5438496698
Introduction,20151010,soir,23,301244.997,5045014.664,45.5450369689,-73.5455256467
Introduction,20151010,nuit,23,301378.7,5045894.046,45.5529506297,-73.5438195843
Introduction,20151010,soir,24,295195.589,5042143.301,45.5191422589,-73.6229384108
Introduction,20151010,nuit,27,293423.543,5048639.737,45.577572667,-73.6457719148
Introduction,20151010,jour,35,297258.986,5043698.867,45.5331652057,-73.5965504959
Introduction,20151010,nuit,35,297258.986,5043698.867,45.5331652057,-73.5965504959
Introduction,20151010,soir,38,297388.605,5043107.581,45.5278459835,-73.59488199
Introduction,20151010,soir,38,297938.565,5042924.723,45.5262061883,-73.5878387525
Introduction,20151010,jour,44,299999.232,5045137.27,45.5461327465,-73.5614802044
Introduction,20151010,nuit,45,296331.655,5054662.999,45.6318129755,-73.608613521
Introduction,20151010,nuit,46,301047.445,5051666.542,45.6048916148,-73.5481065912
Introduction,20151010,jour,48,303105.805,5052354.099,45.6110864982,-73.5217214454
Introduction,20151010,jour,48,302319.505,5050768.095,45.5968128456,-73.5317946132
Introduction,20151010,jour,48,300756.193,5048742.591,45.5785794334,-73.5518161334
Introduction,20151011,jour,8,292001.406,5034241.0,45.4479826822,-73.6636184869
Introduction,20151011,soir,8,292008.594,5033364.0,45.4400911407,-73.6635037971
Introduction,20151011,jour,8,289292.688,5033030.0,45.4370306817,-73.6982086528
Introduction,20151011,jour,15,298792.152,5038772.284,45.4888486988,-73.5768604398
Introduction,20151011,jour,15,297560.688,5035657.689,45.4608104434,-73.5925690611
Introduction,20151011,jour,16,298848.313,5035371.0,45.4582428313,-73.5761007499
Introduction,20151011,jour,20,299401.256,5039227.553,45.4929503883,-73.569072979
Introduction,20151011,jour,26,295369.144,5040155.012,45.5012532105,-73.6206786362
Introduction,20151011,soir,27,292834.672,5045511.493,45.549413904,-73.6532408224
Introduction,20151011,soir,30,296693.779,5046159.574,45.5553011637,-73.6038277982
Introduction,20151011,soir,35,296701.901,5043950.581,45.5354239692,-73.6036872198
Introduction,20151011,jour,38,298711.754,5043345.718,45.5300016447,-73.5779457795
Introduction,20151011,soir,38,298592.465,5041712.068,45.5153003717,-73.5794523007
Introduction,20151011,soir,38,298430.605,5042440.581,45.5218543607,-73.5815334657
Introduction,20151011,jour,38,298711.754,5043345.718,45.5300016447,-73.5779457795
Introduction,20151011,jour,42,297361.463,5051180.467,45.6004881146,-73.5953522779
Introduction,20151011,soir,42,296281.75,5048683.0,45.5780028229,-73.6091491915
Introduction,20151011,nuit,42,297914.93,5048385.753,45.5753461822,-73.5882181651
Introduction,20151011,jour,44,298154.642,5046277.21,45.5563751662,-73.5851180878
Introduction,20151011,nuit,45,299569.702,5056849.618,45.6515205563,-73.5671064158
Introduction,20151011,jour,45,299759.661,5056590.902,45.6491939857,-73.5646665032
Introduction,20151011,soir,46,299172.228,5051270.342,45.6013138498,-73.5721417062
Introduction,20151011,soir,48,300171.396,5049802.947,45.5881171886,-73.559319591
Introduction,20151011,soir,48,299938.878,5050247.579,45.5921165287,-73.5623039364
Introduction,20151012,nuit,10,291058.494,5044150.499,45.5371344593,-73.6759501552
Introduction,20151012,soir,21,300547.621,5041231.076,45.5109868727,-73.5544234524
Introduction,20151012,nuit,23,302328.289,5045785.617,45.5519789654,-73.5316568211
Introduction,20151012,soir,24,295388.197,5041597.822,45.5142364535,-73.6204625213
Introduction,20151012,jour,24,295529.25,5041833.5,45.5163590659,-73.6186616322
Introduction,20151012,jour,26,295352.941,5039834.515,45.4983690262,-73.6208798005
Introduction,20151012,jour,26,295226.054,5039934.684,45.4992686589,-73.6225053335
Introduction,20151012,jour,27,292273.804,5044543.543,45.5406941105,-73.6603991
Introduction,20151012,jour,27,292273.804,5044543.543,45.5406941105,-73.6603991
Introduction,20151012,soir,30,294904.159,5047548.921,45.567779813,-73.6267780469
Introduction,20151012,jour,35,295900.907,5043647.576,45.5326876508,-73.6139375385
Introduction,20151012,jour,35,297023.195,5044459.583,45.5400078133,-73.5995814954
Introduction,20151012,soir,38,298711.754,5043345.718,45.5300016447,-73.5779457795
Introduction,20151012,jour,38,299143.004,5042735.73,45.5245163718,-73.572417591
Introduction,20151012,jour,38,298530.183,5043844.758,45.5344905841,-73.5802767584
Introduction,20151012,nuit,38,298732.354,5042098.301,45.5187770818,-73.5776665976
Introduction,20151012,soir,38,297466.944,5042443.102,45.5218675751,-73.593869137
Introduction,20151012,nuit,42,296281.75,5048683.0,45.5780028229,-73.6091491915
Introduction,20151012,jour,44,297475.783,5045786.385,45.5519517474,-73.593805998
Introduction,20151012,jour,46,301595.965,5051971.0,45.6076339532,-73.5410767365
Introduction,20151012,soir,46,300557.515,5051723.475,45.6054010956,-73.5543878341
Introduction,20151012,jour,48,304153.687,5049731.424,45.5874887042,-73.5082829714
Introduction,20151012,soir,48,300610.951,5049397.667,45.5844731459,-73.5536828375
Introduction,20151013,jour,3,283579.0,5040261.0,45.5019479148,-73.7715504251
Introduction,20151013,jour,3,280734.598,5040653.009,45.5053830024,-73.807967
Introduction,20151013,jour,7,288226.717,5042794.234,45.5248687446,-73.7121629151
Introduction,20151013,soir,8,290515.25,5034026.5,45.4460237153,-73.6826113316
Introduction,20151013,nuit,10,288628.198,5044071.997,45.5363759048,-73.7070655752
Introduction,20151013,nuit,10,288727.42,5044500.865,45.5402372906,-73.7058092119
Introduction,20151013,jour,11,294020.833,5035966.328,45.4635420721,-73.6378398341
Introduction,20151013,jour,13,296486.781,5031434.0,45.422791575,-73.606229735
Introduction,20151013,nuit,15,297209.236,5035918.885,45.4631570807,-73.5970671038
Introduction,20151013,jour,15,300412.165,5037626.812,45.4785532838,-73.5561248395
Introduction,20151013,nuit,16,299802.781,5036797.5,45.4710866495,-73.5639110355
Introduction,20151013,jour,20,300091.271,5040012.048,45.5000146132,-73.5602522751
Introduction,20151013,soir,20,298588.536,5040384.56,45.5033548732,-73.5794857742
Introduction,20151013,nuit,22,300226.341,5042024.902,45.5181280094,-73.5585427114
Introduction,20151013,nuit,22,300052.406,5042137.583,45.5191407956,-73.560770165
Introduction,20151013,nuit,23,301846.155,5044965.814,45.5446002074,-73.5378268774
Introduction,20151013,nuit,26,294776.752,5040628.053,45.5055015663,-73.6282686196
Introduction,20151013,soir,27,291630.678,5045538.775,45.5496376708,-73.6686611308
Introduction,20151013,jour,27,293431.918,5048134.051,45.5730224962,-73.6456528385
Introduction,20151013,jour,30,296556.025,5046336.184,45.5568887416,-73.6055951812
Introduction,20151013,jour,33,295211.722,5042676.068,45.523936521,-73.6227423294
Introduction,20151013,soir,33,295044.415,5043311.069,45.5296481743,-73.6248967142
Introduction,20151013,jour,33,293621.62,5043460.884,45.5309748955,-73.6431155345
Introduction,20151013,jour,35,295989.202,5044067.299,45.5364655925,-73.6128146268
Introduction,20151013,nuit,38,297436.626,5042926.097,45.5262134304,-73.5942644897
Introduction,20151013,jour,38,299857.396,5043345.211,45.5300061489,-73.5632785127
Introduction,20151013,jour,38,299050.703,5042592.084,45.523223034,-73.5735974885
Introduction,20151013,jour,38,298051.758,5042246.261,45.520102229,-73.5863803361
Introduction,20151013,soir,38,298874.091,5044098.095,45.5367732138,-73.5758765386
Introduction,20151013,jour,39,295304.186,5050429.801,45.5937083705,-73.6217092113
Introduction,20151013,jour,39,295482.584,5053333.282,45.6198370217,-73.6194781146
Introduction,20151013,soir,42,298225.24,5048386.138,45.5753526477,-73.5842421835
Introduction,20151013,nuit,42,298482.594,5050778.5,45.5968821984,-73.5809756635
Introduction,20151013,nuit,44,300012.687,5044934.607,45.544309208,-73.5613059142
Introduction,20151013,soir,44,298847.2,5045108.084,45.5458612309,-73.5762331373
Introduction,20151013,nuit,44,297696.886,5045530.939,45.5496554469,-73.5909704838
Introduction,20151013,soir,45,298879.41,5056908.142,45.6520416205,-73.5759637901
Introduction,20151013,jour,46,298083.281,5052865.0,45.6156533186,-73.5861227235
Introduction,20151013,jour,46,300110.313,5051497.5,45.6033648394,-73.560118702
Introduction,20151013,jour,46,298947.094,5052166.0,45.609371355,-73.5750384125
Introduction,20151013,jour,46,301159.931,5051394.617,45.602445359,-73.5466625276
Introduction,20151013,jour,48,301047.504,5047742.662,45.5695833898,-73.5480756849
Introduction,20151013,jour,48,302500.472,5051776.152,45.6058842402,-73.5294797555
Introduction,20151013,jour,48,302191.467,5047851.975,45.5705722512,-73.5334202117
Introduction,20151013,jour,48,301444.251,5047555.355,45.5678999668,-73.5429914148
Introduction,20151013,jour,49,305341.57,5054939.555,45.6343529081,-73.4930536036
Introduction,20151014,jour,3,281402.844,5041214.5,45.5104582048,-73.7994423061
Introduction,20151014,jour,7,285416.41,5039317.788,45.4935140322,-73.7480013349
Introduction,20151014,nuit,8,289292.688,5033030.0,45.4370306817,-73.6982086528
Introduction,20151014,nuit,8,291289.063,5032440.5,45.4317674949,-73.6726756825
Introduction,20151014,soir,10,288319.305,5043267.994,45.5291339892,-73.7109935949
Introduction,20151014,soir,13,293813.068,5032446.084,45.4318619522,-73.6404180281
Introduction,20151014,jour,15,298247.96,5034820.576,45.4532844714,-73.5837697718
Introduction,20151014,soir,15,297565.401,5035726.63,45.4614308568,-73.5925098108
Introduction,20151014,jour,22,300903.988,5044126.604,45.5370440555,-73.5498855658
Introduction,20151014,soir,22,300802.714,5042459.31,45.5220405289,-73.5511686988
Introduction,20151014,soir,22,300965.698,5042916.593,45.5261562568,-73.5490859425
Introduction,20151014,soir,23,300821.087,5044774.109,45.5428700754,-73.550952314
Introduction,20151014,soir,23,302155.397,5046434.115,45.5578137401,-73.5338746676
Introduction,20151014,nuit,26,293617.572,5038745.605,45.4885449039,-73.6430598318
Introduction,20151014,soir,26,294701.15,5037800.176,45.4800540407,-73.6291779175
Introduction,20151014,soir,26,295048.927,5041460.72,45.5129980942,-73.6248021317
Introduction,20151014,jour,27,293407.656,5046203.035,45.5556462304,-73.6459187019
Introduction,20151014,soir,27,0,0,1,1
Introduction,20151014,soir,27,291767.394,5045703.032,45.5511182791,-73.6669145745
Introduction,20151014,jour,30,295646.254,5047186.386,45.5645277654,-73.6172641191
Introduction,20151014,jour,31,297065.925,5045734.874,45.5514838027,-73.5990544934
Introduction,20151014,nuit,33,293696.112,5043640.561,45.5325928842,-73.6421658983
Introduction,20151014,jour,35,297251.292,5044809.486,45.5431588741,-73.5966661274
Introduction,20151014,jour,38,298582.978,5042265.148,45.5202771212,-73.579580743
Introduction,20151014,jour,38,298816.603,5042625.584,45.52352251,-73.5765946392
Introduction,20151014,soir,38,296995.685,5042366.841,45.5211762327,-73.5999004155
Introduction,20151014,soir,38,298956.11,5041880.077,45.5168153266,-73.5747998947
Introduction,20151014,jour,39,294780.031,5053300.5,45.6195322648,-73.6284863231
Introduction,20151014,nuit,39,295847.372,5053039.943,45.6172022864,-73.6147950268
Introduction,20151014,nuit,39,295577.558,5053403.563,45.6204706931,-73.6182615862
Introduction,20151014,jour,45,299166.398,5057394.62,45.6564214281,-73.5722872418
Introduction,20151014,jour,46,300510.802,5050751.286,45.5966527887,-73.5549781409
Introduction,20151014,jour,46,300557.515,5051723.475,45.6054010956,-73.5543878341
Introduction,20151014,nuit,48,303802.756,5048898.685,45.5799950478,-73.5127787083
Introduction,20151014,soir,48,303254.61,5051289.099,45.6015036914,-73.519810228
Introduction,20151015,soir,7,290229.875,5042100.5,45.5186710301,-73.6864990045
Introduction,20151015,jour,11,296581.888,5037053.299,45.4733579725,-73.605108291
Introduction,20151015,soir,11,295411.792,5036902.922,45.4719900605,-73.6200707204
Introduction,20151015,jour,15,298166.964,5035665.734,45.4608888558,-73.5848167294
Introduction,20151015,jour,15,299447.784,5037561.546,45.4779592633,-73.5684595267
Introduction,20151015,jour,16,299574.844,5036110.0,45.4648985266,-73.5668188831
Introduction,20151015,jour,20,300396.704,5039232.229,45.4929994556,-73.5563370045
Introduction,20151015,jour,21,300395.48,5040731.29,45.5064886457,-73.5563661169
Introduction,20151015,soir,21,300044.649,5040778.794,45.506913803,-73.5608562767
Introduction,20151015,soir,21,300615.148,5040812.414,45.5072199861,-73.5535556455
Introduction,20151015,jour,23,300528.142,5044621.755,45.5414974038,-73.5547023152
Introduction,20151015,nuit,26,294519.145,5038972.781,45.4906029935,-73.6315305539
Introduction,20151015,soir,30,297275.362,5047739.832,45.5695273641,-73.5964029724
Introduction,20151015,soir,30,296960.652,5047777.616,45.5698638866,-73.6004355271
Introduction,20151015,nuit,30,294770.476,5047853.288,45.570516686,-73.628496933
Introduction,20151015,soir,30,297000.813,5046752.899,45.5606436043,-73.5999046479
Introduction,20151015,jour,30,294109.788,5048233.698,45.5739298925,-73.6369698771
Introduction,20151015,soir,31,295672.856,5043982.718,45.5357004303,-73.6168635782
Introduction,20151015,jour,33,294475.408,5043471.191,45.5310808132,-73.6321848312
Introduction,20151015,soir,38,298961.126,5040924.567,45.5082173002,-73.5747243125
Introduction,20151015,jour,38,298508.934,5042240.669,45.5200561853,-73.5805282253
Introduction,20151015,jour,38,299141.621,5043919.437,45.5351678067,-73.5724489686
Introduction,20151015,soir,38,298998.025,5040997.568,45.5088745014,-73.5742529533
Introduction,20151015,soir,38,299228.401,5044048.807,45.5363326253,-73.5713393243
Introduction,20151015,soir,38,297466.944,5042443.102,45.5218675751,-73.593869137
Introduction,20151015,jour,38,299615.689,5044239.101,45.5380479504,-73.5663824675
Introduction,20151015,soir,38,297702.114,5041950.574,45.5174380489,-73.5908516388
Introduction,20151015,nuit,38,297436.626,5042926.097,45.5262134304,-73.5942644897
Introduction,20151015,jour,39,294944.438,5053800.5,45.6240337267,-73.6263882417
Introduction,20151015,jour,39,295359.75,5053243.0,45.6190229857,-73.6210514751
Introduction,20151015,nuit,42,296144.625,5050538.5,45.594697442,-73.6109391325
Introduction,20151015,jour,44,300174.386,5045306.61,45.5476577164,-73.5592387278
Introduction,20151015,jour,44,299494.654,5045583.076,45.5501406088,-73.5679468249
Introduction,20151015,jour,44,300444.712,5045950.352,45.5534520756,-73.5557824824
Introduction,20151015,nuit,44,299170.478,5048549.74,45.5768330781,-73.5721327754
Introduction,20151015,nuit,44,299037.67,5048517.075,45.5765380611,-73.5738340978
Introduction,20151015,soir,48,303796.514,5050589.606,45.5952104514,-73.5128621672
Introduction,20151015,soir,49,304814.394,5055891.128,45.6429155781,-73.4998153487
Introduction,20151016,soir,3,277410.625,5040348.5,45.5025203554,-73.8504864096
Introduction,20151016,soir,7,289954.505,5040973.781,45.5085265934,-73.6899896301
Introduction,20151016,jour,10,292854.259,5043730.233,45.5333858617,-73.6529465058
Introduction,20151016,jour,10,289395.533,5044883.42,45.5436947341,-73.6972661225
Introduction,20151016,soir,12,297906.825,5039022.578,45.4910927719,-73.588190231
Introduction,20151016,soir,15,298382.161,5035461.647,45.4590543912,-73.5820623409
Introduction,20151016,soir,23,301302.35,5046444.716,45.5579053689,-73.5448014025
Introduction,20151016,nuit,26,295080.868,5041033.937,45.5091581775,-73.6243848664
Introduction,20151016,soir,31,296915.813,5045482.751,45.5492134306,-73.600972994
Introduction,20151016,soir,33,293371.205,5043498.886,45.5313127894,-73.6463224457
Introduction,20151016,jour,35,297518.7,5044634.347,45.5415857573,-73.5932391933
Introduction,20151016,soir,38,298566.7,5043053.086,45.5273671482,-73.5797991321
Introduction,20151016,soir,38,299392.216,5041459.574,45.5130349892,-73.5692132452
Introduction,20151016,jour,38,298931.613,5041683.075,45.5150424176,-73.5751110898
Introduction,20151016,soir,39,294684.781,5050277.0,45.5923246927,-73.6296450283
Introduction,20151016,soir,39,294897.196,5053146.361,45.6181469674,-73.6269807864
Introduction,20151016,jour,44,297555.737,5046535.618,45.5586944338,-73.5927930718
Introduction,20151016,nuit,44,300391.387,5045816.611,45.5522482921,-73.556464263
Introduction,20151016,soir,44,299498.877,5047860.083,45.5706299086,-73.5679174216
Introduction,20151016,jour,48,301721.825,5049882.287,45.5888397027,-73.5394499993
Introduction,20151016,jour,48,302258.603,5050967.093,45.5986032651,-73.5325762819
Introduction,20151016,jour,48,300882.949,5048924.44,45.5802164916,-73.5501933786
Introduction,20151016,jour,48,302057.548,5048948.716,45.5804405561,-73.5351421205
Introduction,20151016,nuit,49,303015.09,5056219.339,45.6458665938,-73.5228986689
Introduction,20151016,jour,49,303799.37,5056344.706,45.6469962452,-73.5128373732
Introduction,20151017,soir,8,292557.92,5033637.581,45.4425627928,-73.6564889709
Introduction,20151017,soir,8,292011.5,5033890.0,45.4448243993,-73.6634803213
Introduction,20151017,jour,10,289030.87,5043585.217,45.5320049296,-73.7018940763
Introduction,20151017,soir,15,297740.81,5035645.45,45.4607021543,-73.5902656689
Introduction,20151017,soir,15,297740.81,5035645.45,45.4607021543,-73.5902656689
Introduction,20151017,jour,16,301254.188,5035216.5,45.4568689156,-73.5453371285
Introduction,20151017,soir,22,300341.247,5041950.29,45.5174573649,-73.5570712397
Introduction,20151017,jour,22,301048.191,5043286.097,45.5294816461,-73.5480327143
Introduction,20151017,soir,26,295291.765,5039004.542,45.4908997468,-73.6216464955
Introduction,20151017,soir,26,295416.865,5038924.042,45.4901770664,-73.6200444553
Introduction,20151017,jour,27,290411.485,5045304.487,45.5475053537,-73.6842685194
Introduction,20151017,soir,27,293007.782,5044958.168,45.544437856,-73.6510104657
Introduction,20151017,soir,30,295080.746,5047830.587,45.5703168177,-73.6245213531
Introduction,20151017,jour,35,297518.7,5044634.347,45.5415857573,-73.5932391933
Introduction,20151017,jour,35,297518.7,5044634.347,45.5415857573,-73.5932391933
Introduction,20151017,jour,35,297518.7,5044634.347,45.5415857573,-73.5932391933
Introduction,20151017,jour,35,297518.7,5044634.347,45.5415857573,-73.5932391933
Introduction,20151017,jour,35,297518.7,5044634.347,45.5415857573,-73.5932391933
Introduction,20151017,jour,35,297518.7,5044634.347,45.5415857573,-73.5932391933
Introduction,20151017,jour,35,297518.7,5044634.347,45.5415857573,-73.5932391933
Introduction,20151017,soir,35,296985.792,5044989.082,45.5447720144,-73.60006889
Introduction,20151017,jour,35,297518.7,5044634.347,45.5415857573,-73.5932391933
Introduction,20151017,jour,38,299087.941,5042087.234,45.5186805005,-73.5731149162
Introduction,20151017,jour,38,298430.605,5042440.581,45.5218543607,-73.5815334657
Introduction,20151017,jour,38,298931.613,5041683.075,45.5150424176,-73.5751110898
Introduction,20151017,soir,38,296990.011,5042750.576,45.5246291644,-73.5999791622
